who,color,heading,xcor,ycor,shape,label,label-color,breed,hidden?,size,pen-size,pen-mode,total_market_value,structure_value,sq.ft.,damage_pct_10y,damage_pct_100y,cost_to_personal_property_10y,cost_to_personal_property_100y,latitude,longitude,elevation,stories,basement,inundation_10y,inundation_100y,future_loss,future_benefit,mot_year,ori_year,ori_moved?,nearhouse,move,normal_inf?,poor_inf?,s_prime,moved?,cnear,nbpast_move
2638,55,167,-264.8117669,410.5517288,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1141000,738000,4200,0.557,0.587,50000,50000,40.606569,-73.904845,1.1,2,"""""",113,141,4.13E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2639,35,68,-564.9237534,590.5361476,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",610000,468000,2000,0,0.152,0,7207,40.62179,-73.930225,4.6,2,"""""",0,4,2.61E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2640,25,294,-283.7668305,784.911279,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",446000,303000,2350,0,0.321,0,43001,40.638228,-73.906448,4.3,1,"""""",0,15,2.14E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2641,25,229,-82.805317,744.8135742,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",432000,279000,2500,0.362,0.449,50000,50000,40.634837,-73.889453,2.7,2,"""""",50,78,2.10E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2642,45,36,-340.7266193,526.103121,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",876000,579000,4983,0.362,0.449,50000,50000,40.616341,-73.911265,2.7,2,"""""",50,78,3.37E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2643,25,28,-601.852427,648.1226478,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",441000,300000,2018,0,0,0,0,40.62666,-73.933348,5.6,2,"""""",0,0,2.12E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2644,25,80,-318.2596069,874.5073595,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",492000,339000,2500,0,0,0,0,40.645805,-73.909365,6.9,2.5,"""""",0,0,2.27E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2645,25,186,-292.9310066,704.5503231,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",420000,302000,1445,0.524,0.587,50000,50000,40.631432,-73.907223,1.5,2,"""""",97,126,2.06E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2646,55,11,-299.1153474,469.2379301,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1003000,650000,6000,0.586,0.672,50000,50000,40.611532,-73.907746,2.4,1,"""""",62,90,3.73E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2647,25,162,-618.3597687,597.6309936,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",483000,360000,1482,0,0.152,0,7207,40.62239,-73.934744,4.6,2,"""""",0,4,2.24E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2648,15,23,-398.4904906,942.168541,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",324000,108000,2225,0,0,0,0,40.651527,-73.91615,8.5,1,"""""",0,0,9224274.247,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2649,25,33,-209.3418957,751.2225851,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",456000,313000,2150,0.152,0.263,14777,46633,40.635379,-73.900154,3.8,2,"""""",6,35,2.17E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2650,25,218,-513.4506456,757.6552455,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",481000,329000,2000,0,0.152,0,7207,40.635923,-73.925872,4.6,2,"""""",0,4,2.24E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2651,35,240,-577.3160845,432.1437102,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",738000,594000,2008,0.152,0.263,3172,46633,40.608395,-73.931273,3.9,2,"""""",2,31,2.98E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2652,35,351,-555.085567,643.7474927,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",642000,480000,2250,0,0,0,0,40.62629,-73.929393,5.5,2,"""""",0,0,2.70E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2653,25,163,-86.17536886,871.764019,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",470000,331000,2000,0.488,0.587,50000,50000,40.645573,-73.889738,1.6,2,"""""",93,122,2.21E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2654,25,120,-72.89618206,851.2953882,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",501000,341000,2600,0.488,0.557,50000,50000,40.643842,-73.888615,1.7,2,"""""",89,118,2.30E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2655,25,145,-384.5845924,538.3653798,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",503000,384000,1933,0.471,0.586,50000,50000,40.617378,-73.914974,2.9,1,"""""",42,71,2.30E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2656,15,185,-386.5238503,829.1712934,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",340000,136000,2500,0,0,0,0,40.641971,-73.915138,5.8,2,"""""",0,0,9460794.1,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2657,15,15,-996.9289275,107.9683709,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",315000,207000,997,0.586,0.672,50000,50000,40.58098,-73.966759,2.4,1,"""""",62,90,9091231.83,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2658,75,99,-258.1307869,403.586955,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1439000,932000,4000,0.587,0.587,50000,50000,40.60598,-73.90428,0.5,2,"""""",136,165,4.98E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2659,5,31,-767.2805866,87.73623498,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",2993000,2275000,6480,0.587,0.587,50000,50000,40.579269,-73.947338,0.6,1.75,"""""",132,161,9.44E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2660,25,189,-465.4776617,516.3122335,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",531000,358000,2600,0.362,0.449,50000,50000,40.615513,-73.921815,2.7,2,"""""",50,78,2.38E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2661,25,197,-550.6394635,561.9320934,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",486000,356000,2000,0,0,0,0,40.619371,-73.929017,4.9,2,"""""",0,0,2.25E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2662,35,303,-745.747729,215.1596695,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",735000,565000,2000,0.263,0.362,46633,50000,40.590045,-73.945517,3.2,2,"""""",30,59,2.97E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2663,35,250,-566.0707535,449.1240417,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",668000,506000,2042,0,0.209,0,43001,40.609831,-73.930322,4.2,2,"""""",0,19,2.77E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2664,25,284,-534.167596,671.4292169,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",491000,341000,1800,0,0,0,0,40.628631,-73.927624,5.6,2,"""""",0,0,2.27E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2665,35,117,-728.2234593,161.593582,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",651000,500000,1520,0,0.152,0,7207,40.585515,-73.944035,4.6,2,"""""",0,4,2.73E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2666,35,43,-365.4876319,514.2074292,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",700000,466000,5000,0.314,0.449,50000,50000,40.615335,-73.913359,2.8,2,"""""",46,75,2.87E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2667,25,307,-71.29984171,807.2482192,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",535000,328000,4000,0.586,0.672,50000,50000,40.640117,-73.88848,2.3,1,"""""",65,94,2.39E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2668,35,277,-794.4774964,84.28340992,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",3567000,2828000,8000,0.587,0.587,50000,50000,40.578977,-73.949638,0.8,2.75,"""""",125,153,1.11E+08,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2669,15,82,-430.263576,598.6597463,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",398000,303000,1300,0.209,0.362,43001,50000,40.622477,-73.918837,3.4,2,"""""",22,51,2.00E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2670,35,309,-793.9926819,81.71744061,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",3416000,2578000,8000,0.587,0.587,50000,50000,40.57876,-73.949597,0.9,2,"""""",121,149,1.07E+08,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2671,25,232,-467.7480125,537.2183797,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",421000,281000,1800,0.152,0.263,3172,46633,40.617281,-73.922007,3.9,2,"""""",2,31,2.07E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2672,45,202,-645.4975547,446.3097528,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",815000,581000,3300,0,0.209,0,43001,40.609593,-73.937039,4.3,2,"""""",0,15,3.20E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2673,15,140,-234.5877228,821.1068184,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",368000,226000,2063,0,0.152,0,20624,40.641289,-73.902289,4.5,2.5,"""""",0,8,9874703.842,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2674,35,45,-635.9076879,482.6471891,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",628000,469000,1424,0,0,0,0,40.612666,-73.936228,4.7,2,"""""",0,0,2.66E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2675,25,72,-487.9801484,518.7599553,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",484000,266000,2942,0.209,0.314,43001,50000,40.61572,-73.923718,3.5,2,"""""",18,47,2.25E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2676,35,8,-625.1235219,435.9394528,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",659000,489000,2300,0.1835,0.401,3172,46633,40.608716,-73.935316,3.9,1,"""""",2,31,2.75E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2677,25,210,-248.8483633,799.4793628,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",578000,361000,2829,0,0.209,0,43001,40.63946,-73.903495,4.3,2,"""""",0,15,2.52E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2678,15,281,-313.9790498,877.2979989,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",372000,230000,1940,0,0,0,0,40.646041,-73.909003,6.8,2,"""""",0,0,9933833.805,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2679,55,356,-248.2216519,422.0808536,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1141000,764000,4200,0.407,0.524,50000,50000,40.607544,-73.903442,2.2,2,"""""",69,98,4.13E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2680,35,344,-655.1110711,441.9109482,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",649000,461000,1850,0,0.209,0,43001,40.609221,-73.937852,4.3,2,"""""",0,15,2.72E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2681,105,56,-783.0311448,48.24159215,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",2095000,1726000,4160,0.557,0.587,50000,50000,40.575929,-73.94867,1,2.5,"""""",117,145,6.87E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2682,35,334,-277.2277474,541.1796688,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",739000,500000,4000,0.449,0.524,50000,50000,40.617616,-73.905895,2.1,1.5,"""""",73,102,2.98E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2683,25,21,-551.4553707,674.1252584,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",543000,435000,1675,0,0,0,0,40.628859,-73.929086,5.9,2,"""""",0,0,2.42E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2684,15,56,-200.0358227,864.7046472,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",363000,223000,1350,0,0.152,0,32317,40.644976,-73.899367,4.4,2,"""""",0,12,9800791.388,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2685,35,318,-598.1276328,490.9954579,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",639000,432000,2400,0,0.152,0,32317,40.613372,-73.933033,4.4,2,"""""",0,12,2.69E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2686,25,18,-479.8447249,547.0092672,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",416000,266000,2175,0,0.152,0,32317,40.618109,-73.92303,4.4,2,"""""",0,12,2.05E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2687,15,355,-425.5809776,886.2493296,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",337000,153000,1600,0,0,0,0,40.646798,-73.918441,6.8,2,"""""",0,0,9416446.627,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2688,25,27,-141.8344359,711.5978701,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",415000,295000,2000,0.314,0.449,50000,50000,40.632028,-73.894445,2.8,2,"""""",46,75,2.05E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2689,75,52,-816.1877252,47.75677767,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1536000,973000,4000,0.557,0.587,50000,50000,40.575888,-73.951474,1,2,"""""",117,145,5.26E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2690,15,141,-462.0248367,700.3998382,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",302000,195000,1992,0,0.209,0,43001,40.631081,-73.921523,4.3,1.5,"""""",0,15,8899059.45,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2691,25,137,-491.2792518,654.2242153,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",515000,385000,2000,0,0.152,0,7207,40.627176,-73.923997,4.6,2,"""""",0,4,2.34E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2692,35,82,-624.0238208,531.9800184,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",709000,426000,4143,0,0,0,0,40.616838,-73.935223,5.3,2,"""""",0,0,2.89E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2693,35,357,-268.2764167,557.5569383,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",751000,517000,3000,0.362,0.449,50000,50000,40.619001,-73.905138,2.7,2,"""""",50,78,3.01E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2694,25,14,-583.3112294,490.6643651,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",471000,300000,2000,0,0.209,0,43001,40.613344,-73.93178,4.2,2,"""""",0,19,2.21E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2695,35,311,-536.5561941,435.7266074,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",655000,499000,2000,0.209,0.314,43001,50000,40.608698,-73.927826,3.5,2,"""""",18,47,2.74E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2696,25,250,-612.0098815,491.1018806,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",564000,425000,1573,0,0,0,0,40.613381,-73.934207,4.7,2,"""""",0,0,2.48E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2697,35,228,-706.5487047,496.0209739,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",664000,488000,2000,0,0,0,0,40.613797,-73.942202,5.7,2,"""""",0,0,2.76E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2698,35,220,-377.5370453,417.1381109,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",633000,462000,1800,0.488,0.587,50000,50000,40.607126,-73.914378,1.6,2,"""""",93,122,2.67E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2699,15,30,-286.0608307,854.1688009,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",396000,243000,2500,0,0,0,0,40.644085,-73.906642,6.1,2,"""""",0,0,2.00E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2700,25,230,-615.2262117,498.3504483,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",474000,279000,2200,0,0,0,0,40.613994,-73.934479,4.8,2,"""""",0,0,2.22E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2701,25,228,-274.1060151,856.5101001,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",406000,253000,2500,0,0,0,0,40.644283,-73.905631,6,2.5,"""""",0,0,2.02E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2702,25,277,-406.8269347,551.1834017,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",501000,371000,2500,0.209,0.362,43001,50000,40.618462,-73.916855,3.4,2,"""""",22,51,2.30E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2703,105,90,-776.9887009,51.56434503,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",2133000,1594000,4160,0.557,0.587,50000,50000,40.57621,-73.948159,1.2,2,"""""",109,138,6.97E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2704,15,34,-230.8511039,822.6795093,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",358000,218000,2000,0,0,0,0,40.641422,-73.901973,4.7,2,"""""",0,0,9726878.934,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2705,25,75,-407.6191925,575.5660225,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",476000,355000,2000,0.209,0.314,43001,50000,40.620524,-73.916922,3.5,2,"""""",18,47,2.22E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2706,25,89,-484.0898078,480.7315807,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",472000,276000,2525,0.314,0.407,50000,50000,40.612504,-73.923389,3,2,"""""",38,67,2.21E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2707,35,53,-337.4156911,820.0544163,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",636000,499000,1800,0,0,0,0,40.6412,-73.910985,5.8,2,"""""",0,0,2.68E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2708,35,66,-713.3952311,207.5090605,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",639000,475000,1720,0.314,0.407,50000,50000,40.589398,-73.942781,3,2,"""""",38,67,2.69E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2709,25,172,-595.8927563,601.7341795,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",489000,346000,1905,0,0.152,0,7207,40.622737,-73.932844,4.6,2,"""""",0,4,2.26E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2710,25,21,-506.0365315,512.646563,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",486000,271000,3000,0,0.209,0,43001,40.615203,-73.925245,4.1,2,"""""",0,23,2.25E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2711,35,210,-729.2285625,503.2222426,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",676000,500000,1825,0,0,0,0,40.614406,-73.94412,6.1,2,"""""",0,0,2.80E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2712,25,4,-592.912921,678.5595372,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",449000,299000,1988,0,0,0,0,40.629234,-73.932592,6.6,2,"""""",0,0,2.15E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2713,15,143,-368.751261,827.208386,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",366000,204000,1800,0,0,0,0,40.641805,-73.913635,5.8,2,"""""",0,0,9845138.86,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2714,25,113,-602.9639528,646.7391528,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",405000,305000,1332,0,0,0,0,40.626543,-73.933442,5.6,2,"""""",0,0,2.02E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2715,25,103,-355.8859403,719.7332936,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",410000,217000,2600,0,0,0,0,40.632716,-73.912547,5.3,2,"""""",0,0,2.04E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2716,35,348,-666.2972783,477.9409413,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",679000,485000,2000,0,0,0,0,40.612268,-73.938798,5,2,"""""",0,0,2.81E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2717,15,125,-637.5395024,138.4762088,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",266000,197000,836,0.754,0.754,50000,50000,40.58356,-73.936366,0.4,1,"""""",140,169,8366889.782,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2718,25,11,-430.0034317,608.4269843,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",497000,357000,2000,0,0.209,0,43001,40.623303,-73.918815,4.2,2,"""""",0,19,2.28E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2719,25,335,-499.0954071,510.896501,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",421000,254000,2500,0.209,0.314,43001,50000,40.615055,-73.924658,3.6,2,"""""",14,43,2.07E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2720,65,107,-665.3631236,98.73324631,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1297000,1162000,2500,0.488,0.587,50000,50000,40.580199,-73.938719,1.6,2.75,"""""",93,122,4.58E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2721,25,253,-492.9938396,565.5268154,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",481000,252000,3333,0,0,0,0,40.619675,-73.924142,4.8,1,"""""",0,0,2.24E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2722,35,93,-560.9033407,444.5123918,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",656000,498000,2017,0,0.263,0,46633,40.609441,-73.929885,4,2,"""""",0,27,2.74E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2723,25,147,-397.6036348,537.3839261,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",484000,347000,2375,0.314,0.449,50000,50000,40.617295,-73.916075,2.8,2,"""""",46,75,2.25E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2724,35,205,-659.8764427,460.2865994,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",610000,486000,1467,0,0.152,0,7207,40.610775,-73.938255,4.6,2,"""""",0,4,2.61E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2725,35,8,-342.7486504,433.3025351,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",692000,525000,1992,0.488,0.557,50000,50000,40.608493,-73.911436,1.8,2,"""""",85,114,2.84E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2726,55,120,-272.2022315,411.2966877,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1173000,779000,3800,0.557,0.587,50000,50000,40.606632,-73.90547,1,2,"""""",117,145,4.22E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2727,25,348,-90.0302352,790.4689084,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",494000,309000,4150,0.532,0.632,50000,50000,40.638698,-73.890064,2.6,1,"""""",54,82,2.28E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2728,25,212,-504.1563973,669.8920003,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",464000,318000,1817,0,0.152,0,7207,40.628501,-73.925086,4.6,2,"""""",0,4,2.19E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2729,35,299,-367.001199,458.0753724,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",711000,436000,2600,0.362,0.449,50000,50000,40.610588,-73.913487,2.6,2,"""""",54,82,2.90E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2730,35,237,-826.4161282,237.9932489,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",756000,563000,2200,0,0,0,0,40.591976,-73.952339,6,1,"""""",0,0,3.03E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2731,25,84,-296.3838316,868.5476888,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",541000,261000,4333,0,0,0,0,40.645301,-73.907515,6.6,2.5,"""""",0,0,2.41E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
