who,color,heading,xcor,ycor,shape,label,label-color,breed,hidden?,size,pen-size,pen-mode,total_market_value,structure_value,sq.ft.,damage_pct_10y,damage_pct_100y,cost_to_personal_property_10y,cost_to_personal_property_100y,latitude,longitude,elevation,stories,basement,inundation_10y,inundation_100y,future_loss,future_benefit,mot_year,ori_year,ori_moved?,nearhouse,move,normal_inf?,poor_inf?,s_prime,moved?,cnear,nbpast_move
3040,39,143,-815.7147354,204.446452,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",718000,561000,1700,0.263,0.362,46633,50000,40.589139,-73.951434,3.3,2,"""""",26,55,3.48E+08,0,1,1,TRUE,{turtles 5311 4421 3849 2747 2897 5095 3115 4702 4125 5606},0,FALSE,FALSE,-661620.3599,TRUE,0,2
3041,29,177,-82.23772932,692.8556519,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",455000,240000,2500,0.362,0.449,50000,50000,40.630443,-73.889405,2.7,2,"""""",50,78,2.58E+08,0,1,1,TRUE,{turtles 4265 5747 1760 5396 4178 1914 947 3634 2900 4022},0,FALSE,FALSE,-878215.4929,TRUE,0,2
3042,29,65,-543.1425762,596.0583027,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",451000,294000,2167,0,0,0,0,40.622257,-73.928383,4.7,2,"""""",0,0,2.57E+08,0,1,1,TRUE,{turtles 470 1926 4557 2836 5739 1395 1396 381 1503 1715},0,FALSE,FALSE,-881509.7154,TRUE,0,2
3043,69,94,-715.7720045,215.1241952,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1292000,640000,4000,0.314,0.407,50000,50000,40.590042,-73.942982,3,2.5,"""""",38,67,5.44E+08,0,1,1,TRUE,{turtles 5077 4038 2708 3615 347 4554 538 3899 5055 2994},0,FALSE,FALSE,-188899.4234,TRUE,0,2
3044,135,234,-793.2004241,77.53148146,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",3451000,2925000,6000,0.587,0.587,50000,50000,40.578406,-73.94953,0.9,3,"""""",121,149,1.28E+09,0,1,2,TRUE,{turtles 3296 843 2670 5094 5500 2668 2910 2019 1571 556},4,TRUE,FALSE,1E+12,TRUE,0,2
3045,49,222,-303.5378014,495.6662316,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",982000,648000,6408,0.532,0.632,50000,50000,40.613767,-73.90812,2.6,1,"""""",54,82,4.38E+08,0,1,1,TRUE,{turtles 3395 1869 4116 2519 451 1390 2099 5134 2060 3647},0,FALSE,FALSE,-444201.6713,TRUE,0,2
3046,29,319,-154.5696845,701.9843538,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",516000,259000,4000,0.471,0.586,50000,50000,40.631215,-73.895522,2.9,1,"""""",42,71,2.79E+08,0,1,1,TRUE,{turtles 1231 5114 324 696 5154 5684 5537 2864 1035 1920},0,FALSE,FALSE,-827978.5989,TRUE,0,2
3047,29,245,-584.481879,557.8880311,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",494000,361000,2000,0,0,0,0,40.619029,-73.931879,5.2,2,"""""",0,0,2.71E+08,0,1,1,TRUE,{turtles 1591 4741 53 2857 1749 3301 2115 3097 2048 5667},0,FALSE,FALSE,-846096.823,TRUE,0,2
3048,39,47,-588.4313432,414.0755023,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",621000,474000,2000,0.209,0.314,43001,50000,40.606867,-73.932213,3.5,2,"""""",18,47,3.15E+08,0,1,1,TRUE,{turtles 4573 2420 468 5287 5731 4740 2155 2205 4100 325},0,FALSE,FALSE,-741505.2569,TRUE,0,2
3049,29,355,-511.2394186,520.6755638,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",419000,223000,2300,0,0.209,0,43001,40.615882,-73.925685,4.3,2,"""""",0,15,2.46E+08,0,1,1,TRUE,{turtles 818 4580 2607 5593 1520 424 5425 1455 3239 3709},0,FALSE,FALSE,-907863.4959,TRUE,0,2
3050,39,192,-557.5687631,426.4205344,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",688000,515000,2000,0.209,0.314,43001,50000,40.607911,-73.929603,3.5,2,"""""",18,47,3.38E+08,0,1,1,TRUE,{turtles 610 1319 2070 1265 2038 3747 767 5098 2882 582},0,FALSE,FALSE,-686327.0291,TRUE,0,2
3051,59,186,-204.5055757,537.1356065,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1029000,723000,4000,0.407,0.488,50000,50000,40.617274,-73.899745,2.3,3,"""""",65,94,4.54E+08,0,1,1,TRUE,{turtles 2942 4420 4199 1740 2174 4698 4068 3241 1103 1233},0,FALSE,FALSE,-405494.5563,TRUE,0,2
3052,69,122,-322.5519887,379.9138188,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1236000,870000,6000,0.754,0.754,50000,50000,40.603978,-73.909728,0.1,1,"""""",152,181,5.25E+08,0,1,1,TRUE,{turtles 709 4981 2005 209 1365 5432 1640 2636 5234 691},0,FALSE,FALSE,-235018.5392,TRUE,0,2
3053,29,36,-580.9935797,670.6133096,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",420000,266000,2033,0,0,0,0,40.628562,-73.931584,6.2,2,"""""",0,0,2.46E+08,0,1,1,TRUE,{turtles 1448 5476 4780 310 2761 4229 4894 4163 4627 3828},0,FALSE,FALSE,-907039.9402,TRUE,0,2
3054,49,207,-260.7913541,442.9988246,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",986000,646000,5575,0,0,0,0,40.609313,-73.904505,4.7,1,"""""",0,0,4.40E+08,0,1,1,TRUE,{turtles 5713 5698 1317 90 3421 694 993 5337 2793 314},0,FALSE,FALSE,-440907.4488,TRUE,0,2
3055,39,330,-669.2771136,528.6454408,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",644000,469000,2000,0,0,0,0,40.616556,-73.93905,6.1,2,"""""",0,0,3.23E+08,0,1,1,TRUE,{turtles 4362 1573 1140 777 3587 1649 345 2732 5360 3723},0,FALSE,FALSE,-722563.4772,TRUE,0,2
3056,29,275,-588.2303226,702.3982198,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",492000,352000,1936,0,0,0,0,40.63125,-73.932196,6.9,2,"""""",0,0,2.71E+08,0,1,1,TRUE,{turtles 4496 1247 2947 1283 3884 4104 2128 2769 733 5709},0,FALSE,FALSE,-847743.9342,TRUE,0,2
3057,29,86,-314.2510189,870.5933694,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",530000,313000,3500,0,0,0,0,40.645474,-73.909026,6.7,2.5,"""""",0,0,2.84E+08,0,1,1,TRUE,{turtles 2988 614 913 2644 2304 4018 487 127 1563 3000},0,FALSE,FALSE,-816448.82,TRUE,0,2
3058,29,117,-212.6528239,739.2559449,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",512000,349000,2650,0.263,0.362,46633,50000,40.634367,-73.900434,3.3,2.5,"""""",26,55,2.78E+08,0,1,1,TRUE,{turtles 3151 5388 517 3310 3967 2943 5854 4094 2649 5195},0,FALSE,FALSE,-831272.8215,TRUE,0,2
3059,39,155,-399.4955938,552.4841234,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",756000,506000,4492,0.263,0.362,46633,50000,40.618572,-73.916235,3.2,2.5,"""""",30,59,3.61E+08,0,1,1,TRUE,{turtles 1130 1470 4234 1836 1790 631 2702 2798 409 1874},0,FALSE,FALSE,-630325.2457,TRUE,0,2
3060,39,143,-564.0960214,586.8231782,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",621000,455000,2160,0,0,0,0,40.621476,-73.930155,4.8,2,"""""",0,0,3.15E+08,0,1,1,TRUE,{turtles 285 4527 506 5347 2639 634 996 5018 5345 1912},0,FALSE,FALSE,-741505.2569,TRUE,0,2
3061,29,270,-388.1793144,555.6058557,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",528000,397000,2000,0.263,0.407,46633,50000,40.618836,-73.915278,3.1,2.5,"""""",34,63,2.83E+08,0,1,1,TRUE,{turtles 2324 4234 1274 1621 1836 4892 3059 800 3182 720},0,FALSE,FALSE,-818095.9313,TRUE,0,2
3062,39,184,-516.5487283,430.724741,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",601000,475000,2000,0.314,0.407,50000,50000,40.608275,-73.926134,3,2,"""""",38,67,3.08E+08,0,1,1,TRUE,{turtles 1522 1474 4777 5279 652 3402 2350 5715 4997 3380},0,FALSE,FALSE,-757976.3696,TRUE,0,2
3063,29,4,-617.5793356,692.7965282,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",471000,321000,2458,0,0,0,0,40.630438,-73.934678,7.2,2.5,"""""",0,0,2.64E+08,0,1,1,TRUE,{turtles 1182 4591 1612 1287 4416 4994 5112 3578 15 2227},0,FALSE,FALSE,-865038.6027,TRUE,0,2
3064,39,297,-208.8452565,518.9491512,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",741000,478000,4000,0.632,0.705,50000,50000,40.615736,-73.900112,2,1,"""""",77,106,3.56E+08,0,1,1,TRUE,{turtles 3266 4782 1445 5235 2209 5088 950 1747 4786 3241},0,FALSE,FALSE,-642678.5802,TRUE,0,2
3065,29,185,-585.4869822,672.3160727,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",420000,263000,2033,0,0,0,0,40.628706,-73.931964,6.3,2,"""""",0,0,2.46E+08,0,1,1,TRUE,{turtles 4163 3905 2495 4894 4627 4780 2761 1448 3511 4229},0,FALSE,FALSE,-907039.9402,TRUE,0,2
3066,29,208,-273.2664584,673.0492068,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",457000,307000,1800,0.488,0.587,50000,50000,40.628768,-73.90556,1.6,2,"""""",93,122,2.59E+08,0,1,1,TRUE,{turtles 4309 3718 3108 3945 1497 1608 1966 5335 840 151},0,FALSE,FALSE,-876568.3816,TRUE,0,2
3067,59,212,-659.6872468,479.9984466,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1108000,807000,4000,0,0,0,0,40.612442,-73.938239,4.9,1.75,"""""",0,0,4.81E+08,0,1,1,TRUE,{turtles 4170 5040 2540 1056 4361 5321 4600 467 570 5831},0,FALSE,FALSE,-340433.6609,TRUE,0,2
3068,49,204,-263.2154265,510.6008824,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",801000,598000,2592,0.524,0.587,50000,50000,40.61503,-73.90471,1.4,2,"""""",101,130,3.76E+08,0,1,1,TRUE,{turtles 4662 7 2833 4809 2315 2862 5085 5790 3092 5083},0,FALSE,FALSE,-593265.2419,TRUE,0,2
3069,39,1,-556.7173815,471.8630232,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",617000,391000,3000,0,0.209,0,43001,40.611754,-73.929531,4.3,2,"""""",0,15,3.13E+08,0,1,1,TRUE,{turtles 5412 2840 1963 4657 428 3730 5037 2978 5591 654},0,FALSE,FALSE,-744799.4794,TRUE,0,2
3070,29,167,-433.1133392,573.7804862,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",577000,365000,3333,0,0.209,0,43001,40.620373,-73.919078,4.3,1.5,"""""",0,15,3.00E+08,0,1,1,TRUE,{turtles 3619 2299 3508 5138 3911 3485 1942 4132 4684 5688},0,FALSE,FALSE,-777741.705,TRUE,0,2
3071,49,348,-989.8813805,222.8339279,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",906000,649000,4000,0.401,0.532,46633,50000,40.590694,-73.966163,3.2,1,"""""",30,59,4.12E+08,0,1,1,TRUE,{turtles 1918 2364 4778 5047 1537 5492 5640 5251 4184 4428},0,FALSE,FALSE,-506791.8999,TRUE,0,2
3072,29,220,-623.0187176,460.0501045,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",545000,389000,2200,0,0.209,0,43001,40.610755,-73.935138,4.2,2,"""""",0,19,2.89E+08,0,1,1,TRUE,{turtles 952 245 4844 836 1517 3754 2603 2492 3523 3936},0,FALSE,FALSE,-804095.4854,TRUE,0,2
3073,19,125,-435.4664631,875.819906,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",383000,188000,1440,0,0,0,0,40.645916,-73.919277,5.8,2,"""""",0,0,1.20E+08,0,4,4,TRUE,{turtles 3583 4262 3158 4210 116 5742 2413 4616 5691 5091},0,FALSE,FALSE,-32293.40032,TRUE,0,2
3074,49,168,-341.9918668,493.1830355,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",949000,642000,4900,0.532,0.632,50000,50000,40.613557,-73.911372,2.7,1,"""""",50,78,4.27E+08,0,1,1,TRUE,{turtles 3770 3145 2627 4359 494 1955 4751 600 5436 4622},0,FALSE,FALSE,-471379.0074,TRUE,0,2
3075,39,351,-837.1648199,239.5304655,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",728000,528000,2200,0,0,0,0,40.592106,-73.953248,6.6,1,"""""",0,0,3.51E+08,0,1,1,TRUE,{turtles 5545 4852 5520 44 5166 2379 3841 3232 5190 930},0,FALSE,FALSE,-653384.8035,TRUE,0,2
3076,39,25,-268.3118909,567.3714753,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",639000,432000,4000,0.362,0.449,50000,50000,40.619831,-73.905141,2.7,2.5,"""""",50,78,3.21E+08,0,1,1,TRUE,{turtles 1104 1344 1154 5785 2090 5053 686 583 5451 2693},0,FALSE,FALSE,-726681.2554,TRUE,0,2
3077,39,228,-329.3866904,460.6413417,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",615000,457000,1800,0.407,0.488,50000,50000,40.610805,-73.910306,2.3,2,"""""",65,94,3.13E+08,0,1,1,TRUE,{turtles 1601 735 5460 3460 1633 2566 751 5278 1761 531},0,FALSE,FALSE,-746446.5907,TRUE,0,2
3078,39,91,-678.5358877,528.0660284,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",664000,481000,2100,0,0,0,0,40.616507,-73.939833,6.2,2,"""""",0,0,3.29E+08,0,1,1,TRUE,{turtles 5530 4241 5360 3757 3326 1000 5730 2810 4524 345},0,FALSE,FALSE,-706092.3644,TRUE,0,2
3079,39,151,-365.1920133,457.5905579,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",662000,441000,2100,0.362,0.449,50000,50000,40.610547,-73.913334,2.6,2,"""""",54,82,3.29E+08,0,1,1,TRUE,{turtles 5294 2729 4166 1463 1638 3259 1642 4700 1002 1644},0,FALSE,FALSE,-707739.4757,TRUE,0,2
3080,29,61,-571.2145169,538.6373489,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",492000,346000,2000,0,0.152,0,32317,40.617401,-73.930757,4.4,2,"""""",0,12,2.71E+08,0,1,1,TRUE,{turtles 3299 1326 5227 4513 3186 1277 898 95 2597 22},0,FALSE,FALSE,-847743.9342,TRUE,0,2
3081,29,328,-507.9639647,691.7559508,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",599000,256000,3450,0,0,0,0,40.63035,-73.925408,5.2,1,"""""",0,0,3.07E+08,0,1,1,TRUE,{turtles 5229 5214 4180 816 4931 331 729 1691 1213 2500},0,FALSE,FALSE,-759623.4809,TRUE,0,2
3082,79,299,-681.149156,83.85771916,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1489000,1173000,3136,0.488,0.557,50000,50000,40.578941,-73.940054,1.8,2,"""""",85,114,6.11E+08,0,1,1,TRUE,{turtles 1380 3590 2135 4928 4412 1403 4019 3357 4921 809},0,FALSE,FALSE,-26658.96259,TRUE,0,2
3083,69,206,-267.8152517,409.3219555,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1340000,998000,4200,0.754,0.754,50000,50000,40.606465,-73.905099,0.9,1,"""""",121,149,5.61E+08,0,1,1,TRUE,{turtles 2853 2638 1845 4722 2726 2504 4949 276 374 2907},0,FALSE,FALSE,-149368.7527,TRUE,0,2
3084,39,277,-625.4073157,547.0447415,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",680000,495000,2400,0,0,0,0,40.618112,-73.93534,5.4,2,"""""",0,0,3.35E+08,0,1,1,TRUE,{turtles 3369 603 2093 2841 4912 2998 2556 5437 3699 2551},0,FALSE,FALSE,-692915.4742,TRUE,0,2
3085,29,252,-437.4411952,900.4153722,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",496000,260000,2200,0,0,0,0,40.647996,-73.919444,6.6,1,"""""",0,0,2.72E+08,0,1,1,TRUE,{turtles 315 1664 3214 4916 3466 3471 568 88 1389 536},0,FALSE,FALSE,-844449.7117,TRUE,0,2
3086,39,152,-397.4499132,586.0427451,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",696000,507000,2880,0.314,0.449,50000,50000,40.62141,-73.916062,2.8,2,"""""",46,75,3.40E+08,0,1,1,TRUE,{turtles 830 1880 1348 5125 530 2980 534 100 1078 5498},0,FALSE,FALSE,-679738.584,TRUE,0,2
3087,29,216,-139.1383944,826.9009427,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",463000,350000,1656,0.314,0.407,50000,50000,40.641779,-73.894217,2.9,2,"""""",42,71,2.61E+08,0,1,1,TRUE,{turtles 3391 2187 4052 961 1657 1628 4989 5419 2058 3217},0,FALSE,FALSE,-871627.0478,TRUE,0,2
3088,39,272,-329.3275667,489.3636433,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",761000,376000,4700,0.586,0.672,50000,50000,40.613234,-73.910301,2.4,1,"""""",62,90,3.63E+08,0,1,1,TRUE,{turtles 5780 2829 1272 5309 426 2471 4622 5436 600 4751},0,FALSE,FALSE,-626207.4675,TRUE,0,2
3089,39,294,-598.7779937,491.5748704,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",639000,433000,2400,0,0.152,0,20624,40.613421,-73.933088,4.5,2,"""""",0,8,3.21E+08,0,1,1,TRUE,{turtles 2685 2896 4685 2214 4256 1092 2333 1767 736 5305},0,FALSE,FALSE,-726681.2554,TRUE,0,2
3090,29,156,-485.969942,540.7421533,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",435000,318000,2000,0,0.209,0,43001,40.617579,-73.923548,4.2,2,"""""",0,19,2.51E+08,0,1,1,TRUE,{turtles 5008 16 495 4230 500 456 4873 1752 2686 3346},0,FALSE,FALSE,-894686.6056,TRUE,0,2
3091,135,302,-313.3996373,491.8350147,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1646000,1257000,4500,0.407,0.488,50000,50000,40.613443,-73.908954,2.4,2,"""""",62,90,6.65E+08,0,1,2,TRUE,{turtles 4172 3769 2782 968 2099 4116 3647 2539 2519 3487},5,TRUE,FALSE,1E+12,TRUE,0,2
3092,59,110,-267.1057671,517.6011305,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1133000,749000,6000,0.524,0.587,50000,50000,40.615622,-73.905039,1.5,2,"""""",97,126,4.90E+08,0,1,1,TRUE,{turtles 2833 831 1256 5843 3068 1052 1219 2405 4662 2151},0,FALSE,FALSE,-319844.7699,TRUE,0,2
3093,29,137,-278.0081805,894.6921964,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",466000,216000,3270,0,0,0,0,40.647512,-73.905961,6.8,2,"""""",0,0,2.62E+08,0,1,1,TRUE,{turtles 4410 841 208 5121 3550 2626 4001 4665 5007 4834},0,FALSE,FALSE,-869156.3809,TRUE,0,2
3094,29,160,-520.4627184,543.8165865,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",469000,309000,2667,0,0.152,0,7207,40.617839,-73.926465,4.6,2,"""""",0,4,2.63E+08,0,1,1,TRUE,{turtles 4727 3011 3727 1067 2287 837 2088 692 4236 4451},0,FALSE,FALSE,-866685.7139,TRUE,0,2
3095,135,68,-803.6061982,97.98828748,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1808000,1268000,6000,0.587,0.587,50000,50000,40.580136,-73.95041,0.7,2,"""""",128,157,7.20E+08,0,1,2,TRUE,{turtles 1377 681 5539 1814 2438 3573 2997 4634 4800 3844},6,TRUE,FALSE,1E+12,TRUE,0,2
3096,19,238,-233.6890423,820.1844884,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",336000,206000,2000,0,0.152,0,32317,40.641211,-73.902213,4.4,2.5,"""""",0,12,1.12E+08,0,4,4,TRUE,{turtles 5420 2673 1211 5096 2704 4783 267 2765 2190 2224},0,FALSE,FALSE,-133292.2439,TRUE,0,2
3097,29,340,-597.3471997,562.9726708,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",402000,279000,1472,0,0,0,0,40.619459,-73.932967,5.2,2,"""""",0,0,2.40E+08,0,1,1,TRUE,{turtles 2115 5667 1133 3114 739 4438 3852 1591 4741 3047},0,FALSE,FALSE,-921863.9417,TRUE,0,2
3098,39,22,-269.920056,548.9839994,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",603000,326000,5000,0.532,0.632,50000,50000,40.618276,-73.905277,2.6,1,"""""",54,82,3.09E+08,0,1,1,TRUE,{turtles 2270 756 4243 5270 108 2733 2693 4130 759 562},0,FALSE,FALSE,-756329.2584,TRUE,0,2
3099,39,289,-628.5645222,531.5306782,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",720000,445000,4280,0,0,0,0,40.6168,-73.935607,5.5,2,"""""",0,0,3.49E+08,0,1,1,TRUE,{turtles 5182 2319 835 5475 5066 2692 1669 1255 198 2132},0,FALSE,FALSE,-659973.2487,TRUE,0,2
3100,29,121,-485.6624987,705.519952,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",512000,337000,2000,0,0,0,0,40.631514,-73.923522,4.7,3,"""""",0,0,2.78E+08,0,1,1,TRUE,{turtles 1362 2301 908 4984 4516 3750 3526 729 1691 2875},0,FALSE,FALSE,-831272.8215,TRUE,0,2
3101,29,123,-64.54791325,852.4069141,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",501000,341000,2600,0.524,0.587,50000,50000,40.643936,-73.887909,1.5,2,"""""",97,126,2.74E+08,0,1,1,TRUE,{turtles 2240 2593 257 875 5702 4321 2200 925 1191 2778},0,FALSE,FALSE,-840331.9335,TRUE,0,2
3102,59,312,-299.4582649,474.7246111,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1168000,740000,4833,0.407,0.488,50000,50000,40.611996,-73.907775,2.4,2,"""""",62,90,5.02E+08,0,1,1,TRUE,{turtles 1053 3315 5397 2646 3520 3606 5458 5685 2498 5445},0,FALSE,FALSE,-291020.3226,TRUE,0,2
3103,29,301,-23.17313621,834.1258609,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",498000,310000,3158,0.524,0.587,50000,50000,40.64239,-73.88441,1.4,2,"""""",101,130,2.73E+08,0,1,1,TRUE,{turtles 4507 1146 4898 3129 3441 1856 3482 5038 2872 5669},0,FALSE,FALSE,-842802.6004,TRUE,0,2
3104,39,207,-892.1144023,223.3778661,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",653000,477000,2650,0.152,0.263,14777,46633,40.59074,-73.957895,3.8,2,"""""",6,35,3.26E+08,0,1,1,TRUE,{turtles 3131 620 3633 4175 4710 2576 1264 1108 4713 3167},0,FALSE,FALSE,-715151.4764,TRUE,0,2
3105,49,257,-318.1886584,445.3046496,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",945000,638000,3975,0.586,0.705,50000,50000,40.609508,-73.909359,2.2,1,"""""",69,98,4.26E+08,0,1,1,TRUE,{turtles 3722 417 2325 4907 5708 1436 1166 5175 4878 4247},0,FALSE,FALSE,-474673.23,TRUE,0,2
3106,39,31,-833.1207577,245.8803527,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",779000,607000,2300,0,0,0,0,40.592643,-73.952906,6.3,1.5,"""""",0,0,3.69E+08,0,1,1,TRUE,{turtles 5190 3841 5166 5520 2379 5545 3840 3075 203 2254},0,FALSE,FALSE,-611383.466,TRUE,0,2
3107,19,33,-505.4571191,507.2663048,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",342000,187000,2000,0.209,0.314,43001,50000,40.614748,-73.925196,3.5,2,"""""",18,47,1.13E+08,0,4,4,TRUE,{turtles 3448 2123 1306 296 4212 5830 414 2927 4972 4405},0,FALSE,FALSE,-120398.7745,TRUE,0,2
3108,29,291,-270.9488087,676.0645163,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",523000,373000,1800,0.488,0.587,50000,50000,40.629023,-73.905364,1.6,2,"""""",93,122,2.81E+08,0,1,1,TRUE,{turtles 3945 3066 4309 3718 151 1497 1608 1966 5335 840},0,FALSE,FALSE,-822213.7095,TRUE,0,2
3109,19,312,-224.0873507,759.3934828,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",330000,166000,2667,0,0.401,0,46633,40.63607,-73.901401,4,1,"""""",0,27,1.11E+08,0,4,4,TRUE,{turtles 1716 855 2246 3777 992 2409 2526 4980 4316 1266},0,FALSE,FALSE,-146185.7133,TRUE,0,2
3110,39,313,-483.2029521,473.6603842,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",635000,425000,2413,0.314,0.449,50000,50000,40.611906,-73.923314,2.8,2,"""""",46,75,3.20E+08,0,1,1,TRUE,{turtles 3995 1795 814 2706 2748 1791 5474 1259 3627 404},0,FALSE,FALSE,-729975.4779,TRUE,0,2
3111,69,141,-713.8682209,77.5433062,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1330000,1037000,4000,0.449,0.557,50000,50000,40.578407,-73.942821,1.9,2,"""""",81,110,5.57E+08,0,1,1,TRUE,{turtles 1127 3351 4875 2604 2225 4282 3739 3503 2453 5444},0,FALSE,FALSE,-157604.3091,TRUE,0,2
3112,29,51,-555.8187011,493.8570458,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",568000,380000,3000,0,0.263,0,46633,40.613614,-73.929455,4,2,"""""",0,27,2.97E+08,0,1,1,TRUE,{turtles 4399 906 2837 461 3396 5777 4331 3021 1531 3404},0,FALSE,FALSE,-785153.7057,TRUE,0,2
3113,29,68,-427.6976067,522.7921928,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",479000,329000,1800,0.263,0.362,46633,50000,40.616061,-73.91862,3.3,2,"""""",26,55,2.66E+08,0,1,1,TRUE,{turtles 5124 3143 3500 4042 2854 275 929 2140 715 3749},0,FALSE,FALSE,-858450.1576,TRUE,0,2
3114,29,98,-596.9569832,568.5421249,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",411000,295000,2323,0,0,0,0,40.61993,-73.932934,5.2,2,"""""",0,0,2.43E+08,0,1,1,TRUE,{turtles 1133 5667 2115 739 4438 3097 3852 4741 4227 2022},0,FALSE,FALSE,-914451.941,TRUE,0,2
3115,39,198,-816.5542922,208.916205,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",729000,544000,1700,0.209,0.314,43001,50000,40.589517,-73.951505,3.6,2,"""""",14,43,3.52E+08,0,1,1,TRUE,{turtles 5095 2897 3849 4702 3040 856 5311 210 4266 178},0,FALSE,FALSE,-652561.2479,TRUE,0,2
3116,29,181,-346.3906713,874.8148028,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",549000,382000,2000,0,0,0,0,40.645831,-73.911744,6.9,2,"""""",0,0,2.90E+08,0,1,1,TRUE,{turtles 549 2767 3000 4202 2010 1563 3039 4018 2304 2644},0,FALSE,FALSE,-800801.2629,TRUE,0,2
